,session_id,month,weekYear,season,item_id,duration,timestamps,item_ids,durations
2141,574610.0,5.0,19,1.0,"[1206.0, 22804.0, 17632.0, 1172.0, 17632.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1621047264.2, 1621047793.298, 1621119127.933, 1621119203.694, 1621119322.463]","[[1206.0, 22804.0, 17632.0, 1172.0], [22804.0, 17632.0, 1172.0, 17632.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2142,574956.0,11.0,48,3.0,"[18887.0, 18887.0, 27644.0]","[1.0, 1.0, 1.0]","[1606685596.242, 1606689470.02, 1606690198.571]","[[18887.0, 18887.0, 27644.0, 18887.0], [27644.0, 18887.0, 18887.0, 27644.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2143,575199.0,2.0,08,4.0,"[25357.0, 15018.0, 23488.0]","[1.0, 1.0, 1.0]","[1614274489.374, 1614274562.473, 1614274799.42]","[[25357.0, 15018.0, 23488.0, 25357.0], [23488.0, 25357.0, 15018.0, 23488.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2144,575391.0,5.0,18,1.0,"[17428.0, 10534.0]","[1.0, 1.0]","[1620564517.99, 1620564543.732]","[[17428.0, 10534.0, 17428.0, 10534.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2145,575459.0,11.0,48,3.0,"[3745.0, 923.0]","[1.0, 1.0]","[1606673252.183, 1606673349.698]","[[3745.0, 923.0, 3745.0, 923.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2146,575496.0,5.0,22,1.0,"[13409.0, 24454.0]","[1.0, 1.0]","[1590414504.032, 1590414729.927]","[[13409.0, 24454.0, 13409.0, 24454.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2147,575756.0,11.0,48,3.0,"[12492.0, 14774.0]","[1.0, 1.0]","[1606596991.425, 1606597424.395]","[[12492.0, 14774.0, 12492.0, 14774.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2148,575835.0,2.0,05,4.0,"[19275.0, 15290.0]","[1.0, 1.0]","[1580631108.03, 1580650235.831]","[[19275.0, 15290.0, 19275.0, 15290.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2149,575941.0,4.0,17,1.0,"[12162.0, 3305.0]","[1.0, 1.0]","[1587733308.693, 1587743772.914]","[[12162.0, 3305.0, 12162.0, 3305.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2150,576097.0,3.0,13,1.0,"[23345.0, 26853.0]","[1.0, 1.0]","[1617022650.646, 1617023008.78]","[[23345.0, 26853.0, 23345.0, 26853.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2151,576447.0,3.0,13,1.0,"[9708.0, 11335.0, 20071.0]","[1.0, 1.0, 1.0]","[1617202995.568, 1617205004.698, 1617206885.172]","[[9708.0, 11335.0, 20071.0, 9708.0], [20071.0, 9708.0, 11335.0, 20071.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2152,576775.0,5.0,19,1.0,"[7676.0, 16244.0]","[1.0, 1.0]","[1620769397.264, 1620771612.266]","[[7676.0, 16244.0, 7676.0, 16244.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2153,576799.0,5.0,20,1.0,"[16405.0, 7676.0]","[1.0, 1.0]","[1621504974.077, 1621505384.987]","[[16405.0, 7676.0, 16405.0, 7676.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2154,576831.0,3.0,09,1.0,"[24877.0, 5642.0]","[1.0, 1.0]","[1614592319.925, 1614609818.61]","[[24877.0, 5642.0, 24877.0, 5642.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2155,577059.0,4.0,16,1.0,"[1221.0, 20554.0]","[1.0, 1.0]","[1619279465.631, 1619279893.313]","[[1221.0, 20554.0, 1221.0, 20554.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2156,577114.0,11.0,46,3.0,"[5715.0, 308.0]","[1.0, 1.0]","[1605204892.273, 1605207188.856]","[[5715.0, 308.0, 5715.0, 308.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2157,577265.0,5.0,20,1.0,"[16404.0, 17503.0]","[1.0, 1.0]","[1621535623.474, 1621535808.118]","[[16404.0, 17503.0, 16404.0, 17503.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2158,577356.0,1.0,01,4.0,"[16751.0, 2944.0]","[1.0, 1.0]","[1610225417.658, 1610225853.313]","[[16751.0, 2944.0, 16751.0, 2944.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2159,577706.0,9.0,39,3.0,"[11964.0, 20317.0, 8538.0]","[1.0, 1.0, 1.0]","[1600800539.424, 1600800950.874, 1600806422.279]","[[11964.0, 20317.0, 8538.0, 11964.0], [8538.0, 11964.0, 20317.0, 8538.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2160,577903.0,7.0,27,2.0,"[27024.0, 21514.0, 10294.0]","[1.0, 1.0, 1.0]","[1593722881.735, 1593724895.267, 1593725269.704]","[[27024.0, 21514.0, 10294.0, 27024.0], [10294.0, 27024.0, 21514.0, 10294.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2161,578776.0,10.0,41,3.0,"[19923.0, 2173.0]","[1.0, 1.0]","[1602408474.23, 1602414608.726]","[[19923.0, 2173.0, 19923.0, 2173.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2162,578790.0,9.0,39,3.0,"[9442.0, 25143.0]","[1.0, 1.0]","[1601020930.437, 1601025581.467]","[[9442.0, 25143.0, 9442.0, 25143.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2163,578816.0,10.0,44,3.0,"[26104.0, 434.0]","[1.0, 1.0]","[1604062535.49, 1604064713.551]","[[26104.0, 434.0, 26104.0, 434.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2164,578913.0,5.0,21,1.0,"[25357.0, 18235.0]","[1.0, 1.0]","[1622230221.104, 1622230739.909]","[[25357.0, 18235.0, 25357.0, 18235.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2165,579063.0,4.0,16,1.0,"[18715.0, 24712.0]","[1.0, 1.0]","[1618848881.475, 1618849782.821]","[[18715.0, 24712.0, 18715.0, 24712.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2166,579608.0,10.0,44,3.0,"[24404.0, 10983.0, 12263.0]","[1.0, 1.0, 1.0]","[1604172519.92, 1604172915.952, 1604173103.301]","[[24404.0, 10983.0, 12263.0, 24404.0], [12263.0, 24404.0, 10983.0, 12263.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2167,579714.0,3.0,09,1.0,"[2426.0, 27851.0]","[1.0, 1.0]","[1614890270.459, 1614890594.964]","[[2426.0, 27851.0, 2426.0, 27851.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2168,579943.0,1.0,53,4.0,"[24708.0, 19474.0]","[1.0, 1.0]","[1609664213.666, 1609664271.028]","[[24708.0, 19474.0, 24708.0, 19474.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2169,580669.0,4.0,16,1.0,"[8806.0, 9922.0]","[1.0, 1.0]","[1618943997.039, 1618945363.915]","[[8806.0, 9922.0, 8806.0, 9922.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2170,580670.0,6.0,25,2.0,"[15524.0, 19205.0]","[1.0, 1.0]","[1592431793.537, 1592432600.141]","[[15524.0, 19205.0, 15524.0, 19205.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2171,580704.0,6.0,24,2.0,"[13894.0, 19551.0]","[1.0, 1.0]","[1591967412.826, 1591968607.005]","[[13894.0, 19551.0, 13894.0, 19551.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2172,580961.0,5.0,19,1.0,"[8406.0, 23120.0, 15500.0]","[1.0, 1.0, 1.0]","[1621082997.608, 1621084310.459, 1621089108.858]","[[8406.0, 23120.0, 15500.0, 8406.0], [15500.0, 8406.0, 23120.0, 15500.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2173,581494.0,4.0,16,1.0,"[16414.0, 1160.0]","[1.0, 1.0]","[1587291456.216, 1587291475.449]","[[16414.0, 1160.0, 16414.0, 1160.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2174,581514.0,6.0,26,2.0,"[5331.0, 15114.0]","[1.0, 1.0]","[1593034128.151, 1593034256.376]","[[5331.0, 15114.0, 5331.0, 15114.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2175,581815.0,4.0,14,1.0,"[20752.0, 12733.0]","[1.0, 1.0]","[1617814701.273, 1617815039.075]","[[20752.0, 12733.0, 20752.0, 12733.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2176,581892.0,3.0,13,1.0,"[18981.0, 7445.0]","[1.0, 1.0]","[1617133722.482, 1617134654.933]","[[18981.0, 7445.0, 18981.0, 7445.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2177,582134.0,12.0,49,4.0,"[4673.0, 14392.0, 17648.0, 989.0]","[1.0, 1.0, 1.0, 1.0]","[1606817388.47, 1606855897.293, 1606858996.094, 1606859092.802]","[[4673.0, 14392.0, 17648.0, 989.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2178,582470.0,1.0,01,4.0,"[702.0, 27613.0]","[1.0, 1.0]","[1609960309.16, 1609960481.387]","[[702.0, 27613.0, 702.0, 27613.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2179,583010.0,11.0,49,3.0,"[13704.0, 14379.0]","[1.0, 1.0]","[1606775024.496, 1606777436.699]","[[13704.0, 14379.0, 13704.0, 14379.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2180,583128.0,11.0,48,3.0,"[1965.0, 27333.0]","[1.0, 1.0]","[1606478004.971, 1606478061.152]","[[1965.0, 27333.0, 1965.0, 27333.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2181,583855.0,2.0,07,4.0,"[4980.0, 9952.0]","[1.0, 1.0]","[1581873620.596, 1581873937.021]","[[4980.0, 9952.0, 4980.0, 9952.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2182,584374.0,3.0,11,1.0,"[10450.0, 17783.0]","[1.0, 1.0]","[1583840779.887, 1583840834.666]","[[10450.0, 17783.0, 10450.0, 17783.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2183,585591.0,9.0,37,3.0,"[26178.0, 13897.0, 4064.0, 9280.0]","[1.0, 1.0, 1.0, 1.0]","[1599976506.822, 1599976780.055, 1599977291.728, 1599977405.837]","[[26178.0, 13897.0, 4064.0, 9280.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2184,585672.0,12.0,52,4.0,"[17366.0, 4098.0]","[1.0, 1.0]","[1609040954.246, 1609041018.452]","[[17366.0, 4098.0, 17366.0, 4098.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2185,585781.0,5.0,18,1.0,"[15565.0, 24129.0]","[1.0, 1.0]","[1620287088.73, 1620287253.521]","[[15565.0, 24129.0, 15565.0, 24129.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2186,585876.0,1.0,03,4.0,"[3450.0, 22263.0]","[1.0, 1.0]","[1610957633.6, 1610958009.26]","[[3450.0, 22263.0, 3450.0, 22263.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2187,585927.0,5.0,20,1.0,"[17428.0, 22665.0, 27658.0, 24020.0]","[1.0, 1.0, 1.0, 1.0]","[1621802187.59, 1621802727.248, 1621803102.216, 1621803814.989]","[[17428.0, 22665.0, 27658.0, 24020.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2188,586268.0,8.0,32,2.0,"[7640.0, 26180.0]","[1.0, 1.0]","[1596563390.142, 1596563416.472]","[[7640.0, 26180.0, 7640.0, 26180.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2189,586416.0,9.0,39,3.0,"[3126.0, 3233.0, 3126.0, 6145.0]","[1.0, 1.0, 1.0, 1.0]","[1601055970.413, 1601065450.773, 1601065712.408, 1601065765.87]","[[3126.0, 3233.0, 3126.0, 6145.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2190,586506.0,9.0,36,3.0,"[14184.0, 17768.0]","[1.0, 1.0]","[1598954265.729, 1598954305.562]","[[14184.0, 17768.0, 14184.0, 17768.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2191,586692.0,5.0,21,1.0,"[21514.0, 3459.0]","[1.0, 1.0]","[1589973581.17, 1589973671.065]","[[21514.0, 3459.0, 21514.0, 3459.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2192,586834.0,2.0,07,4.0,"[26075.0, 2679.0]","[1.0, 1.0]","[1613894854.938, 1613895033.54]","[[26075.0, 2679.0, 26075.0, 2679.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2193,587039.0,8.0,34,2.0,"[6561.0, 9242.0]","[1.0, 1.0]","[1597846794.899, 1597846846.343]","[[6561.0, 9242.0, 6561.0, 9242.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2194,587444.0,2.0,08,4.0,"[8145.0, 9003.0]","[1.0, 1.0]","[1581954825.418, 1581954956.198]","[[8145.0, 9003.0, 8145.0, 9003.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2195,587766.0,5.0,19,1.0,"[28105.0, 3423.0]","[1.0, 1.0]","[1620994481.994, 1620994682.742]","[[28105.0, 3423.0, 28105.0, 3423.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2196,587978.0,11.0,48,3.0,"[9944.0, 25347.0]","[1.0, 1.0]","[1606493315.655, 1606494212.149]","[[9944.0, 25347.0, 9944.0, 25347.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2197,588554.0,2.0,06,4.0,"[24305.0, 21152.0]","[1.0, 1.0]","[1580694185.19, 1580694933.926]","[[24305.0, 21152.0, 24305.0, 21152.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2198,588990.0,12.0,49,4.0,"[8216.0, 18730.0]","[1.0, 1.0]","[1607205202.228, 1607206182.086]","[[8216.0, 18730.0, 8216.0, 18730.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2199,589008.0,4.0,15,1.0,"[20521.0, 22967.0]","[1.0, 1.0]","[1586598306.963, 1586598705.616]","[[20521.0, 22967.0, 20521.0, 22967.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2200,589435.0,3.0,11,1.0,"[16397.0, 12172.0]","[1.0, 1.0]","[1583870886.486, 1583871504.18]","[[16397.0, 12172.0, 16397.0, 12172.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2201,589737.0,10.0,41,3.0,"[15417.0, 1122.0, 2593.0, 5250.0, 5154.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1602265575.021, 1602265683.268, 1602265765.805, 1602265990.774, 1602266026.47]","[[15417.0, 1122.0, 2593.0, 5250.0], [1122.0, 2593.0, 5250.0, 5154.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2202,589998.0,8.0,31,2.0,"[2658.0, 2808.0]","[1.0, 1.0]","[1596286460.539, 1596286480.837]","[[2658.0, 2808.0, 2658.0, 2808.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2203,590297.0,11.0,48,3.0,"[5232.0, 9944.0]","[1.0, 1.0]","[1606483259.424, 1606485040.583]","[[5232.0, 9944.0, 5232.0, 9944.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2204,590326.0,1.0,03,4.0,"[27310.0, 14721.0]","[1.0, 1.0]","[1579213796.69, 1579214314.602]","[[27310.0, 14721.0, 27310.0, 14721.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2205,590356.0,4.0,17,1.0,"[22512.0, 16479.0]","[1.0, 1.0]","[1619809825.455, 1619809946.791]","[[22512.0, 16479.0, 22512.0, 16479.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2206,590533.0,4.0,16,1.0,"[6549.0, 13858.0]","[1.0, 1.0]","[1587199384.997, 1587239056.139]","[[6549.0, 13858.0, 6549.0, 13858.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2207,590646.0,6.0,24,2.0,"[6540.0, 25446.0]","[1.0, 1.0]","[1591977972.292, 1591978093.661]","[[6540.0, 25446.0, 6540.0, 25446.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2208,590708.0,9.0,36,3.0,"[11381.0, 26401.0]","[1.0, 1.0]","[1598944224.031, 1598944763.053]","[[11381.0, 26401.0, 11381.0, 26401.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2209,590881.0,12.0,50,4.0,"[26718.0, 26718.0]","[1.0, 1.0]","[1607627475.973, 1607627499.378]","[[26718.0, 26718.0, 26718.0, 26718.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2210,590928.0,11.0,48,3.0,"[1644.0, 11893.0]","[1.0, 1.0]","[1606484429.987, 1606493180.811]","[[1644.0, 11893.0, 1644.0, 11893.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2211,591272.0,12.0,52,4.0,"[9466.0, 14132.0]","[1.0, 1.0]","[1608812977.004, 1608813887.696]","[[9466.0, 14132.0, 9466.0, 14132.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2212,591623.0,1.0,02,4.0,"[6725.0, 18431.0]","[1.0, 1.0]","[1578661900.043, 1578665986.452]","[[6725.0, 18431.0, 6725.0, 18431.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2213,592205.0,5.0,19,1.0,"[17925.0, 12958.0, 1808.0]","[1.0, 1.0, 1.0]","[1620817292.001, 1620817657.43, 1620817748.654]","[[17925.0, 12958.0, 1808.0, 17925.0], [1808.0, 17925.0, 12958.0, 1808.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2214,592331.0,5.0,19,1.0,"[10781.0, 25031.0, 10008.0]","[1.0, 1.0, 1.0]","[1621025129.957, 1621026741.55, 1621027106.759]","[[10781.0, 25031.0, 10008.0, 10781.0], [10008.0, 10781.0, 25031.0, 10008.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2215,592962.0,3.0,10,1.0,"[8507.0, 4689.0]","[1.0, 1.0]","[1615550989.437, 1615578393.022]","[[8507.0, 4689.0, 8507.0, 4689.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2216,593528.0,8.0,35,2.0,"[8644.0, 24539.0]","[1.0, 1.0]","[1598723866.968, 1598726670.432]","[[8644.0, 24539.0, 8644.0, 24539.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2217,593766.0,6.0,25,2.0,"[3591.0, 18701.0]","[1.0, 1.0]","[1592502069.738, 1592502114.847]","[[3591.0, 18701.0, 3591.0, 18701.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2218,593818.0,3.0,10,1.0,"[9773.0, 23990.0]","[1.0, 1.0]","[1583403806.402, 1583404780.004]","[[9773.0, 23990.0, 9773.0, 23990.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2219,594161.0,1.0,53,4.0,"[18244.0, 23597.0]","[1.0, 1.0]","[1609633705.62, 1609699380.096]","[[18244.0, 23597.0, 18244.0, 23597.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2220,594261.0,9.0,36,3.0,"[5599.0, 1951.0]","[1.0, 1.0]","[1598970248.702, 1598970261.951]","[[5599.0, 1951.0, 5599.0, 1951.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2221,594704.0,8.0,33,2.0,"[8755.0, 14392.0]","[1.0, 1.0]","[1597231540.36, 1597244681.838]","[[8755.0, 14392.0, 8755.0, 14392.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2222,595254.0,11.0,46,3.0,"[20700.0, 3020.0]","[1.0, 1.0]","[1605038776.077, 1605039110.252]","[[20700.0, 3020.0, 20700.0, 3020.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2223,595364.0,11.0,48,3.0,"[19528.0, 3788.0]","[1.0, 1.0]","[1606691644.135, 1606691764.57]","[[19528.0, 3788.0, 19528.0, 3788.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2224,595397.0,5.0,20,1.0,"[5165.0, 26917.0]","[1.0, 1.0]","[1621380495.88, 1621380787.03]","[[5165.0, 26917.0, 5165.0, 26917.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2225,595508.0,5.0,22,1.0,"[16877.0, 19705.0]","[1.0, 1.0]","[1622447658.861, 1622447968.599]","[[16877.0, 19705.0, 16877.0, 19705.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2226,596118.0,5.0,21,1.0,"[20933.0, 15425.0]","[1.0, 1.0]","[1622320300.755, 1622320313.756]","[[20933.0, 15425.0, 20933.0, 15425.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2227,596414.0,6.0,25,2.0,"[16064.0, 4407.0]","[1.0, 1.0]","[1592422400.189, 1592422695.188]","[[16064.0, 4407.0, 16064.0, 4407.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2228,596505.0,3.0,13,1.0,"[1091.0, 18960.0]","[1.0, 1.0]","[1584966086.017, 1584966651.606]","[[1091.0, 18960.0, 1091.0, 18960.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2229,596540.0,9.0,36,3.0,"[6891.0, 23682.0]","[1.0, 1.0]","[1598956990.66, 1598962604.182]","[[6891.0, 23682.0, 6891.0, 23682.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2230,596671.0,1.0,02,4.0,"[20507.0, 6069.0]","[1.0, 1.0]","[1578840496.5, 1578840697.521]","[[20507.0, 6069.0, 20507.0, 6069.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2231,597083.0,4.0,17,1.0,"[572.0, 23256.0]","[1.0, 1.0]","[1587397341.955, 1587398935.846]","[[572.0, 23256.0, 572.0, 23256.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2232,598098.0,5.0,19,1.0,"[21176.0, 6931.0, 26897.0]","[1.0, 1.0, 1.0]","[1588612335.794, 1588612612.144, 1588613979.839]","[[21176.0, 6931.0, 26897.0, 21176.0], [26897.0, 21176.0, 6931.0, 26897.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2233,598153.0,3.0,12,1.0,"[11352.0, 6549.0]","[1.0, 1.0]","[1584868565.727, 1584869132.468]","[[11352.0, 6549.0, 11352.0, 6549.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2234,598941.0,3.0,12,1.0,"[22302.0, 14045.0, 6191.0]","[1.0, 1.0, 1.0]","[1584773116.247, 1584773248.829, 1584773755.247]","[[22302.0, 14045.0, 6191.0, 22302.0], [6191.0, 22302.0, 14045.0, 6191.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2235,598984.0,1.0,04,4.0,"[20370.0, 24310.0]","[1.0, 1.0]","[1579703851.935, 1579703953.156]","[[20370.0, 24310.0, 20370.0, 24310.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2236,599526.0,7.0,30,2.0,"[27877.0, 10252.0]","[1.0, 1.0]","[1595501384.21, 1595501444.261]","[[27877.0, 10252.0, 27877.0, 10252.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2237,599591.0,9.0,36,3.0,"[7443.0, 2100.0, 17820.0]","[1.0, 1.0, 1.0]","[1599098152.849, 1599098475.061, 1599131641.097]","[[7443.0, 2100.0, 17820.0, 7443.0], [17820.0, 7443.0, 2100.0, 17820.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2238,599708.0,11.0,48,3.0,"[26433.0, 20770.0, 8755.0]","[1.0, 1.0, 1.0]","[1606587438.185, 1606587603.225, 1606587751.088]","[[26433.0, 20770.0, 8755.0, 26433.0], [8755.0, 26433.0, 20770.0, 8755.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2239,599863.0,6.0,24,2.0,"[10266.0, 27965.0]","[1.0, 1.0]","[1591905237.679, 1591905396.496]","[[10266.0, 27965.0, 10266.0, 27965.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2240,600237.0,3.0,11,1.0,"[21373.0, 25862.0, 11785.0]","[1.0, 1.0, 1.0]","[1584032879.318, 1584032960.12, 1584033254.116]","[[21373.0, 25862.0, 11785.0, 21373.0], [11785.0, 21373.0, 25862.0, 11785.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2241,601576.0,9.0,38,3.0,"[9573.0, 24469.0, 528.0, 28032.0]","[1.0, 1.0, 1.0, 1.0]","[1600193608.881, 1600193740.053, 1600194046.382, 1600194509.253]","[[9573.0, 24469.0, 528.0, 28032.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2242,601967.0,5.0,22,1.0,"[24243.0, 6107.0, 13801.0]","[1.0, 1.0, 1.0]","[1590510928.791, 1590511009.525, 1590511459.789]","[[24243.0, 6107.0, 13801.0, 24243.0], [13801.0, 24243.0, 6107.0, 13801.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2243,601984.0,8.0,35,2.0,"[9184.0, 2814.0]","[1.0, 1.0]","[1598723866.066, 1598731841.501]","[[9184.0, 2814.0, 9184.0, 2814.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2244,602473.0,3.0,13,1.0,"[5806.0, 27689.0, 7637.0]","[1.0, 1.0, 1.0]","[1617027859.464, 1617029030.016, 1617030472.367]","[[5806.0, 27689.0, 7637.0, 5806.0], [7637.0, 5806.0, 27689.0, 7637.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2245,602575.0,12.0,53,4.0,"[21488.0, 16003.0]","[1.0, 1.0]","[1609293487.519, 1609293729.928]","[[21488.0, 16003.0, 21488.0, 16003.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2246,602781.0,11.0,46,3.0,"[7027.0, 18489.0]","[1.0, 1.0]","[1605356607.82, 1605356891.313]","[[7027.0, 18489.0, 7027.0, 18489.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2247,603583.0,11.0,48,3.0,"[18156.0, 18156.0]","[1.0, 1.0]","[1606669199.212, 1606669225.509]","[[18156.0, 18156.0, 18156.0, 18156.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2248,603942.0,11.0,48,3.0,"[5390.0, 2974.0]","[1.0, 1.0]","[1606500745.812, 1606501156.573]","[[5390.0, 2974.0, 5390.0, 2974.0]]","[[1.0, 1.0, 1.0, 1.0]]"
2249,604738.0,5.0,22,1.0,"[13994.0, 11053.0, 13893.0]","[1.0, 1.0, 1.0]","[1590405242.983, 1590405484.484, 1590417605.177]","[[13994.0, 11053.0, 13893.0, 13994.0], [13893.0, 13994.0, 11053.0, 13893.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2250,604857.0,5.0,18,1.0,"[22851.0, 15319.0, 2991.0]","[1.0, 1.0, 1.0]","[1620545631.199, 1620545927.212, 1620546324.635]","[[22851.0, 15319.0, 2991.0, 22851.0], [2991.0, 22851.0, 15319.0, 2991.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
2251,604884.0,2.0,07,4.0,"[14407.0, 9307.0, 1023.0, 4780.0]","[1.0, 1.0, 1.0, 1.0]","[1613923979.879, 1613925449.514, 1613936082.203, 1613936138.603]","[[14407.0, 9307.0, 1023.0, 4780.0]]","[[1.0, 1.0, 1.0, 1.0]]"
