,session_id,month,weekYear,season,item_id,duration,item_ids,durations
3250,765478.0,7.0,27,2.0,"[4005.0, 2770.0]","[1.0, 1.0]","[4005.0, 2770.0, 4005.0, 2770.0]","[1.0, 1.0, 1.0, 1.0]"
3251,766084.0,8.0,35,2.0,"[12614.0, 17901.0]","[1.0, 1.0]","[12614.0, 17901.0, 12614.0, 17901.0]","[1.0, 1.0, 1.0, 1.0]"
3252,766124.0,5.0,19,1.0,"[12001.0, 3351.0, 5715.0]","[1.0, 1.0, 1.0]","[12001.0, 3351.0, 5715.0, 12001.0]","[1.0, 1.0, 1.0, 1.0]"
3253,766124.0,5.0,19,1.0,"[12001.0, 3351.0, 5715.0]","[1.0, 1.0, 1.0]","[5715.0, 12001.0, 3351.0, 5715.0]","[1.0, 1.0, 1.0, 1.0]"
3254,766474.0,3.0,09,1.0,"[26249.0, 28112.0]","[1.0, 1.0]","[26249.0, 28112.0, 26249.0, 28112.0]","[1.0, 1.0, 1.0, 1.0]"
3255,766686.0,3.0,09,1.0,"[558.0, 6472.0]","[1.0, 1.0]","[558.0, 6472.0, 558.0, 6472.0]","[1.0, 1.0, 1.0, 1.0]"
3256,766750.0,2.0,08,4.0,"[5451.0, 6071.0]","[1.0, 1.0]","[5451.0, 6071.0, 5451.0, 6071.0]","[1.0, 1.0, 1.0, 1.0]"
3257,767955.0,9.0,37,3.0,"[18699.0, 18012.0]","[1.0, 1.0]","[18699.0, 18012.0, 18699.0, 18012.0]","[1.0, 1.0, 1.0, 1.0]"
3258,768438.0,7.0,27,2.0,"[27613.0, 1815.0]","[1.0, 1.0]","[27613.0, 1815.0, 27613.0, 1815.0]","[1.0, 1.0, 1.0, 1.0]"
3259,769003.0,1.0,01,4.0,"[25323.0, 21096.0]","[1.0, 1.0]","[25323.0, 21096.0, 25323.0, 21096.0]","[1.0, 1.0, 1.0, 1.0]"
3260,769223.0,6.0,26,2.0,"[16064.0, 6122.0]","[1.0, 1.0]","[16064.0, 6122.0, 16064.0, 6122.0]","[1.0, 1.0, 1.0, 1.0]"
3261,769518.0,6.0,24,2.0,"[22812.0, 12415.0]","[1.0, 1.0]","[22812.0, 12415.0, 22812.0, 12415.0]","[1.0, 1.0, 1.0, 1.0]"
3262,770238.0,8.0,32,2.0,"[6107.0, 23893.0]","[1.0, 1.0]","[6107.0, 23893.0, 6107.0, 23893.0]","[1.0, 1.0, 1.0, 1.0]"
3263,770358.0,4.0,15,1.0,"[8527.0, 26156.0]","[1.0, 1.0]","[8527.0, 26156.0, 8527.0, 26156.0]","[1.0, 1.0, 1.0, 1.0]"
3264,770550.0,4.0,16,1.0,"[16658.0, 26618.0]","[1.0, 1.0]","[16658.0, 26618.0, 16658.0, 26618.0]","[1.0, 1.0, 1.0, 1.0]"
3265,770823.0,4.0,16,1.0,"[24134.0, 8111.0]","[1.0, 1.0]","[24134.0, 8111.0, 24134.0, 8111.0]","[1.0, 1.0, 1.0, 1.0]"
3266,770868.0,8.0,33,2.0,"[14954.0, 3802.0]","[1.0, 1.0]","[14954.0, 3802.0, 14954.0, 3802.0]","[1.0, 1.0, 1.0, 1.0]"
3267,770926.0,4.0,17,1.0,"[28087.0, 9191.0]","[1.0, 1.0]","[28087.0, 9191.0, 28087.0, 9191.0]","[1.0, 1.0, 1.0, 1.0]"
3268,770971.0,4.0,17,1.0,"[15249.0, 21118.0]","[1.0, 1.0]","[15249.0, 21118.0, 15249.0, 21118.0]","[1.0, 1.0, 1.0, 1.0]"
3269,771721.0,11.0,48,3.0,"[26285.0, 2098.0]","[1.0, 1.0]","[26285.0, 2098.0, 26285.0, 2098.0]","[1.0, 1.0, 1.0, 1.0]"
3270,772265.0,5.0,21,1.0,"[6625.0, 4612.0]","[1.0, 1.0]","[6625.0, 4612.0, 6625.0, 4612.0]","[1.0, 1.0, 1.0, 1.0]"
3271,772499.0,1.0,02,4.0,"[18848.0, 22689.0]","[1.0, 1.0]","[18848.0, 22689.0, 18848.0, 22689.0]","[1.0, 1.0, 1.0, 1.0]"
3272,772506.0,9.0,36,3.0,"[25232.0, 2100.0]","[1.0, 1.0]","[25232.0, 2100.0, 25232.0, 2100.0]","[1.0, 1.0, 1.0, 1.0]"
3273,772657.0,5.0,18,1.0,"[6769.0, 8815.0]","[1.0, 1.0]","[6769.0, 8815.0, 6769.0, 8815.0]","[1.0, 1.0, 1.0, 1.0]"
3274,773217.0,11.0,48,3.0,"[1770.0, 26853.0]","[1.0, 1.0]","[1770.0, 26853.0, 1770.0, 26853.0]","[1.0, 1.0, 1.0, 1.0]"
3275,773429.0,11.0,48,3.0,"[24850.0, 7628.0, 17395.0]","[1.0, 1.0, 1.0]","[24850.0, 7628.0, 17395.0, 24850.0]","[1.0, 1.0, 1.0, 1.0]"
3276,773429.0,11.0,48,3.0,"[24850.0, 7628.0, 17395.0]","[1.0, 1.0, 1.0]","[17395.0, 24850.0, 7628.0, 17395.0]","[1.0, 1.0, 1.0, 1.0]"
3277,774069.0,1.0,53,4.0,"[2025.0, 21737.0]","[1.0, 1.0]","[2025.0, 21737.0, 2025.0, 21737.0]","[1.0, 1.0, 1.0, 1.0]"
3278,774160.0,4.0,16,1.0,"[8953.0, 15965.0]","[1.0, 1.0]","[8953.0, 15965.0, 8953.0, 15965.0]","[1.0, 1.0, 1.0, 1.0]"
3279,775222.0,11.0,47,3.0,"[16809.0, 17564.0, 3284.0]","[1.0, 1.0, 1.0]","[16809.0, 17564.0, 3284.0, 16809.0]","[1.0, 1.0, 1.0, 1.0]"
3280,775222.0,11.0,47,3.0,"[16809.0, 17564.0, 3284.0]","[1.0, 1.0, 1.0]","[3284.0, 16809.0, 17564.0, 3284.0]","[1.0, 1.0, 1.0, 1.0]"
3281,775938.0,5.0,18,1.0,"[6329.0, 5934.0]","[1.0, 1.0]","[6329.0, 5934.0, 6329.0, 5934.0]","[1.0, 1.0, 1.0, 1.0]"
3282,776103.0,7.0,31,2.0,"[26620.0, 3173.0]","[1.0, 1.0]","[26620.0, 3173.0, 26620.0, 3173.0]","[1.0, 1.0, 1.0, 1.0]"
3283,776235.0,5.0,21,1.0,"[25127.0, 3315.0, 25815.0]","[1.0, 1.0, 1.0]","[25127.0, 3315.0, 25815.0, 25127.0]","[1.0, 1.0, 1.0, 1.0]"
3284,776235.0,5.0,21,1.0,"[25127.0, 3315.0, 25815.0]","[1.0, 1.0, 1.0]","[25815.0, 25127.0, 3315.0, 25815.0]","[1.0, 1.0, 1.0, 1.0]"
3285,776384.0,3.0,11,1.0,"[21283.0, 14045.0]","[1.0, 1.0]","[21283.0, 14045.0, 21283.0, 14045.0]","[1.0, 1.0, 1.0, 1.0]"
3286,776397.0,1.0,01,4.0,"[18092.0, 4679.0]","[1.0, 1.0]","[18092.0, 4679.0, 18092.0, 4679.0]","[1.0, 1.0, 1.0, 1.0]"
3287,776923.0,6.0,23,2.0,"[2933.0, 750.0]","[1.0, 1.0]","[2933.0, 750.0, 2933.0, 750.0]","[1.0, 1.0, 1.0, 1.0]"
3288,776929.0,11.0,46,3.0,"[26174.0, 1771.0, 21246.0]","[1.0, 1.0, 1.0]","[26174.0, 1771.0, 21246.0, 26174.0]","[1.0, 1.0, 1.0, 1.0]"
3289,776929.0,11.0,46,3.0,"[26174.0, 1771.0, 21246.0]","[1.0, 1.0, 1.0]","[21246.0, 26174.0, 1771.0, 21246.0]","[1.0, 1.0, 1.0, 1.0]"
3290,777838.0,3.0,09,1.0,"[25166.0, 27579.0]","[1.0, 1.0]","[25166.0, 27579.0, 25166.0, 27579.0]","[1.0, 1.0, 1.0, 1.0]"
3291,778248.0,5.0,20,1.0,"[20770.0, 8060.0]","[1.0, 1.0]","[20770.0, 8060.0, 20770.0, 8060.0]","[1.0, 1.0, 1.0, 1.0]"
3292,778301.0,3.0,10,1.0,"[872.0, 4260.0]","[1.0, 1.0]","[872.0, 4260.0, 872.0, 4260.0]","[1.0, 1.0, 1.0, 1.0]"
3293,778327.0,10.0,41,3.0,"[15133.0, 10096.0]","[1.0, 1.0]","[15133.0, 10096.0, 15133.0, 10096.0]","[1.0, 1.0, 1.0, 1.0]"
3294,778408.0,5.0,21,1.0,"[1221.0, 10696.0]","[1.0, 1.0]","[1221.0, 10696.0, 1221.0, 10696.0]","[1.0, 1.0, 1.0, 1.0]"
3295,778890.0,1.0,04,4.0,"[10414.0, 10414.0]","[1.0, 1.0]","[10414.0, 10414.0, 10414.0, 10414.0]","[1.0, 1.0, 1.0, 1.0]"
3296,779039.0,5.0,20,1.0,"[20732.0, 24803.0]","[1.0, 1.0]","[20732.0, 24803.0, 20732.0, 24803.0]","[1.0, 1.0, 1.0, 1.0]"
3297,779282.0,12.0,52,4.0,"[2072.0, 19788.0]","[1.0, 1.0]","[2072.0, 19788.0, 2072.0, 19788.0]","[1.0, 1.0, 1.0, 1.0]"
3298,779651.0,10.0,40,3.0,"[4528.0, 2654.0]","[1.0, 1.0]","[4528.0, 2654.0, 4528.0, 2654.0]","[1.0, 1.0, 1.0, 1.0]"
3299,779751.0,7.0,30,2.0,"[25536.0, 11832.0]","[1.0, 1.0]","[25536.0, 11832.0, 25536.0, 11832.0]","[1.0, 1.0, 1.0, 1.0]"
3300,779932.0,2.0,08,4.0,"[17181.0, 17329.0]","[1.0, 1.0]","[17181.0, 17329.0, 17181.0, 17329.0]","[1.0, 1.0, 1.0, 1.0]"
3301,780238.0,6.0,25,2.0,"[6952.0, 5954.0]","[1.0, 1.0]","[6952.0, 5954.0, 6952.0, 5954.0]","[1.0, 1.0, 1.0, 1.0]"
3302,780262.0,9.0,39,3.0,"[21152.0, 16218.0, 1532.0]","[1.0, 1.0, 1.0]","[21152.0, 16218.0, 1532.0, 21152.0]","[1.0, 1.0, 1.0, 1.0]"
3303,780262.0,9.0,39,3.0,"[21152.0, 16218.0, 1532.0]","[1.0, 1.0, 1.0]","[1532.0, 21152.0, 16218.0, 1532.0]","[1.0, 1.0, 1.0, 1.0]"
3304,780687.0,5.0,19,1.0,"[897.0, 1567.0]","[1.0, 1.0]","[897.0, 1567.0, 897.0, 1567.0]","[1.0, 1.0, 1.0, 1.0]"
3305,780797.0,7.0,27,2.0,"[22820.0, 28089.0]","[1.0, 1.0]","[22820.0, 28089.0, 22820.0, 28089.0]","[1.0, 1.0, 1.0, 1.0]"
3306,780980.0,1.0,03,4.0,"[12608.0, 27167.0]","[1.0, 1.0]","[12608.0, 27167.0, 12608.0, 27167.0]","[1.0, 1.0, 1.0, 1.0]"
3307,781095.0,9.0,40,3.0,"[1114.0, 23029.0, 1497.0]","[1.0, 1.0, 1.0]","[1114.0, 23029.0, 1497.0, 1114.0]","[1.0, 1.0, 1.0, 1.0]"
3308,781095.0,9.0,40,3.0,"[1114.0, 23029.0, 1497.0]","[1.0, 1.0, 1.0]","[1497.0, 1114.0, 23029.0, 1497.0]","[1.0, 1.0, 1.0, 1.0]"
3309,781169.0,2.0,05,4.0,"[2538.0, 2538.0]","[1.0, 1.0]","[2538.0, 2538.0, 2538.0, 2538.0]","[1.0, 1.0, 1.0, 1.0]"
3310,781306.0,3.0,10,1.0,"[27193.0, 824.0]","[1.0, 1.0]","[27193.0, 824.0, 27193.0, 824.0]","[1.0, 1.0, 1.0, 1.0]"
3311,781433.0,6.0,26,2.0,"[20676.0, 20676.0]","[1.0, 1.0]","[20676.0, 20676.0, 20676.0, 20676.0]","[1.0, 1.0, 1.0, 1.0]"
3312,781658.0,6.0,24,2.0,"[19733.0, 7208.0, 14223.0, 19000.0]","[1.0, 1.0, 1.0, 1.0]","[19733.0, 7208.0, 14223.0, 19000.0]","[1.0, 1.0, 1.0, 1.0]"
3313,781894.0,9.0,37,3.0,"[22229.0, 20760.0]","[1.0, 1.0]","[22229.0, 20760.0, 22229.0, 20760.0]","[1.0, 1.0, 1.0, 1.0]"
3314,781965.0,9.0,36,3.0,"[13149.0, 1077.0]","[1.0, 1.0]","[13149.0, 1077.0, 13149.0, 1077.0]","[1.0, 1.0, 1.0, 1.0]"
3315,782333.0,5.0,19,1.0,"[15595.0, 26160.0, 8368.0]","[1.0, 1.0, 1.0]","[15595.0, 26160.0, 8368.0, 15595.0]","[1.0, 1.0, 1.0, 1.0]"
3316,782333.0,5.0,19,1.0,"[15595.0, 26160.0, 8368.0]","[1.0, 1.0, 1.0]","[8368.0, 15595.0, 26160.0, 8368.0]","[1.0, 1.0, 1.0, 1.0]"
3317,782382.0,5.0,21,1.0,"[27096.0, 24948.0]","[1.0, 1.0]","[27096.0, 24948.0, 27096.0, 24948.0]","[1.0, 1.0, 1.0, 1.0]"
3318,782408.0,1.0,01,4.0,"[25568.0, 2194.0]","[1.0, 1.0]","[25568.0, 2194.0, 25568.0, 2194.0]","[1.0, 1.0, 1.0, 1.0]"
3319,782559.0,2.0,06,4.0,"[27077.0, 25772.0]","[1.0, 1.0]","[27077.0, 25772.0, 27077.0, 25772.0]","[1.0, 1.0, 1.0, 1.0]"
3320,782602.0,7.0,28,2.0,"[23819.0, 469.0]","[1.0, 1.0]","[23819.0, 469.0, 23819.0, 469.0]","[1.0, 1.0, 1.0, 1.0]"
3321,782933.0,5.0,20,1.0,"[853.0, 12670.0]","[1.0, 1.0]","[853.0, 12670.0, 853.0, 12670.0]","[1.0, 1.0, 1.0, 1.0]"
3322,783275.0,1.0,04,4.0,"[14497.0, 21466.0]","[1.0, 1.0]","[14497.0, 21466.0, 14497.0, 21466.0]","[1.0, 1.0, 1.0, 1.0]"
3323,783481.0,6.0,24,2.0,"[14143.0, 13329.0]","[1.0, 1.0]","[14143.0, 13329.0, 14143.0, 13329.0]","[1.0, 1.0, 1.0, 1.0]"
3324,783793.0,8.0,32,2.0,"[27029.0, 25555.0, 7828.0, 693.0]","[1.0, 1.0, 1.0, 1.0]","[27029.0, 25555.0, 7828.0, 693.0]","[1.0, 1.0, 1.0, 1.0]"
3325,784103.0,2.0,08,4.0,"[835.0, 16366.0]","[1.0, 1.0]","[835.0, 16366.0, 835.0, 16366.0]","[1.0, 1.0, 1.0, 1.0]"
3326,784317.0,3.0,10,1.0,"[4117.0, 10947.0]","[1.0, 1.0]","[4117.0, 10947.0, 4117.0, 10947.0]","[1.0, 1.0, 1.0, 1.0]"
3327,784432.0,10.0,42,3.0,"[16588.0, 17005.0]","[1.0, 1.0]","[16588.0, 17005.0, 16588.0, 17005.0]","[1.0, 1.0, 1.0, 1.0]"
3328,784926.0,8.0,35,2.0,"[21047.0, 6891.0]","[1.0, 1.0]","[21047.0, 6891.0, 21047.0, 6891.0]","[1.0, 1.0, 1.0, 1.0]"
3329,785243.0,3.0,10,1.0,"[167.0, 15087.0]","[1.0, 1.0]","[167.0, 15087.0, 167.0, 15087.0]","[1.0, 1.0, 1.0, 1.0]"
3330,785306.0,9.0,36,3.0,"[17954.0, 20574.0]","[1.0, 1.0]","[17954.0, 20574.0, 17954.0, 20574.0]","[1.0, 1.0, 1.0, 1.0]"
3331,785875.0,2.0,09,4.0,"[22054.0, 15258.0]","[1.0, 1.0]","[22054.0, 15258.0, 22054.0, 15258.0]","[1.0, 1.0, 1.0, 1.0]"
3332,786621.0,5.0,20,1.0,"[24432.0, 9288.0]","[1.0, 1.0]","[24432.0, 9288.0, 24432.0, 9288.0]","[1.0, 1.0, 1.0, 1.0]"
3333,786640.0,11.0,48,3.0,"[7523.0, 15441.0]","[1.0, 1.0]","[7523.0, 15441.0, 7523.0, 15441.0]","[1.0, 1.0, 1.0, 1.0]"
3334,787204.0,8.0,32,2.0,"[12231.0, 15166.0]","[1.0, 1.0]","[12231.0, 15166.0, 12231.0, 15166.0]","[1.0, 1.0, 1.0, 1.0]"
3335,787302.0,1.0,04,4.0,"[26646.0, 7187.0]","[1.0, 1.0]","[26646.0, 7187.0, 26646.0, 7187.0]","[1.0, 1.0, 1.0, 1.0]"
3336,787372.0,4.0,16,1.0,"[11083.0, 21779.0]","[1.0, 1.0]","[11083.0, 21779.0, 11083.0, 21779.0]","[1.0, 1.0, 1.0, 1.0]"
3337,787474.0,3.0,13,1.0,"[3373.0, 24428.0]","[1.0, 1.0]","[3373.0, 24428.0, 3373.0, 24428.0]","[1.0, 1.0, 1.0, 1.0]"
3338,787536.0,8.0,35,2.0,"[4366.0, 8534.0]","[1.0, 1.0]","[4366.0, 8534.0, 4366.0, 8534.0]","[1.0, 1.0, 1.0, 1.0]"
3339,787799.0,9.0,39,3.0,"[868.0, 868.0]","[1.0, 1.0]","[868.0, 868.0, 868.0, 868.0]","[1.0, 1.0, 1.0, 1.0]"
3340,787952.0,5.0,20,1.0,"[4627.0, 11170.0, 12619.0]","[1.0, 1.0, 1.0]","[4627.0, 11170.0, 12619.0, 4627.0]","[1.0, 1.0, 1.0, 1.0]"
3341,787952.0,5.0,20,1.0,"[4627.0, 11170.0, 12619.0]","[1.0, 1.0, 1.0]","[12619.0, 4627.0, 11170.0, 12619.0]","[1.0, 1.0, 1.0, 1.0]"
3342,788214.0,7.0,31,2.0,"[24806.0, 19596.0]","[1.0, 1.0]","[24806.0, 19596.0, 24806.0, 19596.0]","[1.0, 1.0, 1.0, 1.0]"
3343,788340.0,7.0,29,2.0,"[13094.0, 19770.0]","[1.0, 1.0]","[13094.0, 19770.0, 13094.0, 19770.0]","[1.0, 1.0, 1.0, 1.0]"
3344,788376.0,12.0,49,4.0,"[15769.0, 7176.0]","[1.0, 1.0]","[15769.0, 7176.0, 15769.0, 7176.0]","[1.0, 1.0, 1.0, 1.0]"
3345,788708.0,1.0,03,4.0,"[15949.0, 22767.0]","[1.0, 1.0]","[15949.0, 22767.0, 15949.0, 22767.0]","[1.0, 1.0, 1.0, 1.0]"
3346,788837.0,9.0,36,3.0,"[6897.0, 22873.0]","[1.0, 1.0]","[6897.0, 22873.0, 6897.0, 22873.0]","[1.0, 1.0, 1.0, 1.0]"
3347,788958.0,5.0,19,1.0,"[17302.0, 3287.0]","[1.0, 1.0]","[17302.0, 3287.0, 17302.0, 3287.0]","[1.0, 1.0, 1.0, 1.0]"
3348,789115.0,8.0,34,2.0,"[10834.0, 10834.0]","[1.0, 1.0]","[10834.0, 10834.0, 10834.0, 10834.0]","[1.0, 1.0, 1.0, 1.0]"
3349,789145.0,5.0,21,1.0,"[10470.0, 2356.0]","[1.0, 1.0]","[10470.0, 2356.0, 10470.0, 2356.0]","[1.0, 1.0, 1.0, 1.0]"
3350,789214.0,3.0,11,1.0,"[15425.0, 12733.0]","[1.0, 1.0]","[15425.0, 12733.0, 15425.0, 12733.0]","[1.0, 1.0, 1.0, 1.0]"
3351,789325.0,9.0,39,3.0,"[7834.0, 14394.0]","[1.0, 1.0]","[7834.0, 14394.0, 7834.0, 14394.0]","[1.0, 1.0, 1.0, 1.0]"
3352,789399.0,4.0,16,1.0,"[20448.0, 5264.0]","[1.0, 1.0]","[20448.0, 5264.0, 20448.0, 5264.0]","[1.0, 1.0, 1.0, 1.0]"
3353,789798.0,5.0,19,1.0,"[23746.0, 10450.0]","[1.0, 1.0]","[23746.0, 10450.0, 23746.0, 10450.0]","[1.0, 1.0, 1.0, 1.0]"
3354,790527.0,5.0,18,1.0,"[19270.0, 13417.0, 2069.0]","[1.0, 1.0, 1.0]","[19270.0, 13417.0, 2069.0, 19270.0]","[1.0, 1.0, 1.0, 1.0]"
3355,790527.0,5.0,18,1.0,"[19270.0, 13417.0, 2069.0]","[1.0, 1.0, 1.0]","[2069.0, 19270.0, 13417.0, 2069.0]","[1.0, 1.0, 1.0, 1.0]"
3356,790533.0,4.0,17,1.0,"[16439.0, 28058.0]","[1.0, 1.0]","[16439.0, 28058.0, 16439.0, 28058.0]","[1.0, 1.0, 1.0, 1.0]"
3357,790621.0,3.0,12,1.0,"[24362.0, 12426.0]","[1.0, 1.0]","[24362.0, 12426.0, 24362.0, 12426.0]","[1.0, 1.0, 1.0, 1.0]"
3358,790632.0,5.0,21,1.0,"[23764.0, 27773.0, 15458.0]","[1.0, 1.0, 1.0]","[23764.0, 27773.0, 15458.0, 23764.0]","[1.0, 1.0, 1.0, 1.0]"
3359,790632.0,5.0,21,1.0,"[23764.0, 27773.0, 15458.0]","[1.0, 1.0, 1.0]","[15458.0, 23764.0, 27773.0, 15458.0]","[1.0, 1.0, 1.0, 1.0]"
3360,790950.0,5.0,21,1.0,"[20336.0, 26283.0]","[1.0, 1.0]","[20336.0, 26283.0, 20336.0, 26283.0]","[1.0, 1.0, 1.0, 1.0]"
3361,791629.0,2.0,06,4.0,"[9394.0, 13769.0]","[1.0, 1.0]","[9394.0, 13769.0, 9394.0, 13769.0]","[1.0, 1.0, 1.0, 1.0]"
3362,791756.0,12.0,51,4.0,"[12168.0, 27516.0]","[1.0, 1.0]","[12168.0, 27516.0, 12168.0, 27516.0]","[1.0, 1.0, 1.0, 1.0]"
3363,792029.0,10.0,44,3.0,"[6305.0, 18139.0]","[1.0, 1.0]","[6305.0, 18139.0, 6305.0, 18139.0]","[1.0, 1.0, 1.0, 1.0]"
3364,792371.0,6.0,23,2.0,"[3441.0, 16506.0]","[1.0, 1.0]","[3441.0, 16506.0, 3441.0, 16506.0]","[1.0, 1.0, 1.0, 1.0]"
3365,792779.0,9.0,36,3.0,"[3133.0, 23421.0]","[1.0, 1.0]","[3133.0, 23421.0, 3133.0, 23421.0]","[1.0, 1.0, 1.0, 1.0]"
3366,792845.0,4.0,16,1.0,"[17174.0, 1750.0]","[1.0, 1.0]","[17174.0, 1750.0, 17174.0, 1750.0]","[1.0, 1.0, 1.0, 1.0]"
3367,793019.0,3.0,09,1.0,"[10915.0, 23543.0]","[1.0, 1.0]","[10915.0, 23543.0, 10915.0, 23543.0]","[1.0, 1.0, 1.0, 1.0]"
3368,793160.0,9.0,36,3.0,"[1644.0, 18844.0]","[1.0, 1.0]","[1644.0, 18844.0, 1644.0, 18844.0]","[1.0, 1.0, 1.0, 1.0]"
3369,793242.0,2.0,08,4.0,"[1654.0, 24797.0]","[1.0, 1.0]","[1654.0, 24797.0, 1654.0, 24797.0]","[1.0, 1.0, 1.0, 1.0]"
3370,793567.0,1.0,04,4.0,"[12540.0, 4191.0]","[1.0, 1.0]","[12540.0, 4191.0, 12540.0, 4191.0]","[1.0, 1.0, 1.0, 1.0]"
3371,794084.0,3.0,09,1.0,"[26383.0, 9793.0]","[1.0, 1.0]","[26383.0, 9793.0, 26383.0, 9793.0]","[1.0, 1.0, 1.0, 1.0]"
3372,794160.0,11.0,48,3.0,"[13429.0, 10581.0]","[1.0, 1.0]","[13429.0, 10581.0, 13429.0, 10581.0]","[1.0, 1.0, 1.0, 1.0]"
3373,794309.0,11.0,47,3.0,"[753.0, 19687.0]","[1.0, 1.0]","[753.0, 19687.0, 753.0, 19687.0]","[1.0, 1.0, 1.0, 1.0]"
3374,794488.0,9.0,36,3.0,"[15512.0, 10266.0]","[1.0, 1.0]","[15512.0, 10266.0, 15512.0, 10266.0]","[1.0, 1.0, 1.0, 1.0]"
3375,794807.0,5.0,19,1.0,"[18981.0, 1355.0]","[1.0, 1.0]","[18981.0, 1355.0, 18981.0, 1355.0]","[1.0, 1.0, 1.0, 1.0]"
3376,794889.0,12.0,49,4.0,"[8976.0, 21824.0, 16789.0]","[1.0, 1.0, 1.0]","[8976.0, 21824.0, 16789.0, 8976.0]","[1.0, 1.0, 1.0, 1.0]"
3377,794889.0,12.0,49,4.0,"[8976.0, 21824.0, 16789.0]","[1.0, 1.0, 1.0]","[16789.0, 8976.0, 21824.0, 16789.0]","[1.0, 1.0, 1.0, 1.0]"
3378,794908.0,9.0,38,3.0,"[15117.0, 5945.0]","[1.0, 1.0]","[15117.0, 5945.0, 15117.0, 5945.0]","[1.0, 1.0, 1.0, 1.0]"
3379,795572.0,2.0,08,4.0,"[21493.0, 25118.0]","[1.0, 1.0]","[21493.0, 25118.0, 21493.0, 25118.0]","[1.0, 1.0, 1.0, 1.0]"
3380,795766.0,6.0,24,2.0,"[11765.0, 4493.0]","[1.0, 1.0]","[11765.0, 4493.0, 11765.0, 4493.0]","[1.0, 1.0, 1.0, 1.0]"
3381,796051.0,12.0,51,4.0,"[26127.0, 26565.0]","[1.0, 1.0]","[26127.0, 26565.0, 26127.0, 26565.0]","[1.0, 1.0, 1.0, 1.0]"
3382,796054.0,5.0,21,1.0,"[13409.0, 26217.0]","[1.0, 1.0]","[13409.0, 26217.0, 13409.0, 26217.0]","[1.0, 1.0, 1.0, 1.0]"
3383,796467.0,1.0,01,4.0,"[10047.0, 20201.0]","[1.0, 1.0]","[10047.0, 20201.0, 10047.0, 20201.0]","[1.0, 1.0, 1.0, 1.0]"
3384,796561.0,5.0,20,1.0,"[7760.0, 19705.0, 23405.0]","[1.0, 1.0, 1.0]","[7760.0, 19705.0, 23405.0, 7760.0]","[1.0, 1.0, 1.0, 1.0]"
3385,796561.0,5.0,20,1.0,"[7760.0, 19705.0, 23405.0]","[1.0, 1.0, 1.0]","[23405.0, 7760.0, 19705.0, 23405.0]","[1.0, 1.0, 1.0, 1.0]"
3386,796596.0,5.0,17,1.0,"[12205.0, 18876.0]","[1.0, 1.0]","[12205.0, 18876.0, 12205.0, 18876.0]","[1.0, 1.0, 1.0, 1.0]"
3387,796781.0,1.0,03,4.0,"[13643.0, 16442.0]","[1.0, 1.0]","[13643.0, 16442.0, 13643.0, 16442.0]","[1.0, 1.0, 1.0, 1.0]"
3388,796861.0,4.0,16,1.0,"[19800.0, 11962.0]","[1.0, 1.0]","[19800.0, 11962.0, 19800.0, 11962.0]","[1.0, 1.0, 1.0, 1.0]"
3389,797040.0,4.0,15,1.0,"[10478.0, 1138.0, 959.0]","[1.0, 1.0, 1.0]","[10478.0, 1138.0, 959.0, 10478.0]","[1.0, 1.0, 1.0, 1.0]"
3390,797040.0,4.0,15,1.0,"[10478.0, 1138.0, 959.0]","[1.0, 1.0, 1.0]","[959.0, 10478.0, 1138.0, 959.0]","[1.0, 1.0, 1.0, 1.0]"
3391,797607.0,4.0,17,1.0,"[20880.0, 26389.0]","[1.0, 1.0]","[20880.0, 26389.0, 20880.0, 26389.0]","[1.0, 1.0, 1.0, 1.0]"
3392,797713.0,5.0,21,1.0,"[18834.0, 16683.0, 4813.0]","[1.0, 1.0, 1.0]","[18834.0, 16683.0, 4813.0, 18834.0]","[1.0, 1.0, 1.0, 1.0]"
3393,797713.0,5.0,21,1.0,"[18834.0, 16683.0, 4813.0]","[1.0, 1.0, 1.0]","[4813.0, 18834.0, 16683.0, 4813.0]","[1.0, 1.0, 1.0, 1.0]"
3394,798003.0,11.0,45,3.0,"[22747.0, 24921.0]","[1.0, 1.0]","[22747.0, 24921.0, 22747.0, 24921.0]","[1.0, 1.0, 1.0, 1.0]"
3395,798549.0,9.0,39,3.0,"[27455.0, 1910.0]","[1.0, 1.0]","[27455.0, 1910.0, 27455.0, 1910.0]","[1.0, 1.0, 1.0, 1.0]"
3396,799029.0,5.0,20,1.0,"[8720.0, 19462.0, 21356.0]","[1.0, 1.0, 1.0]","[8720.0, 19462.0, 21356.0, 8720.0]","[1.0, 1.0, 1.0, 1.0]"
3397,799029.0,5.0,20,1.0,"[8720.0, 19462.0, 21356.0]","[1.0, 1.0, 1.0]","[21356.0, 8720.0, 19462.0, 21356.0]","[1.0, 1.0, 1.0, 1.0]"
3398,799401.0,7.0,29,2.0,"[23756.0, 15682.0]","[1.0, 1.0]","[23756.0, 15682.0, 23756.0, 15682.0]","[1.0, 1.0, 1.0, 1.0]"
3399,799433.0,1.0,03,4.0,"[14798.0, 17180.0, 7770.0]","[1.0, 1.0, 1.0]","[14798.0, 17180.0, 7770.0, 14798.0]","[1.0, 1.0, 1.0, 1.0]"
3400,799433.0,1.0,03,4.0,"[14798.0, 17180.0, 7770.0]","[1.0, 1.0, 1.0]","[7770.0, 14798.0, 17180.0, 7770.0]","[1.0, 1.0, 1.0, 1.0]"
